97.0446,37.7998,1.78769,0.102247,0.00664703,0
97.3361,38.0109,1.62813,0.0834704,0.00480421,0
97.6286,38.2239,1.4646,0.0662596,0.00330756,0
97.9219,38.4388,1.297,0.0507271,0.00213524,0
98.2161,38.6557,1.1252,0.0369923,0.00126051,0
98.5112,38.8746,0.949116,0.0251822,0.000651238,0
98.8072,39.0955,0.768613,0.0154309,0.000269219,0
99.104,39.3185,0.583577,0.00788103,6.9572e-05,0
99.4018,39.5435,0.393883,0.00268387,0,0
99.7004,39.7707,0.199402,0,0,0
100,40,0,0,0,0
